performance_id,campaign_id,date,platform,impressions,clicks,click_through_rate,views,view_rate,spend,cost_per_click,cost_per_thousand_impressions,conversions,conversion_rate,signups,subscriptions,revenue_generated
PERF0000002690,CMP000069,2024-08-05,LinkedIn,381128,17950,4.71,212309,55.71,62791.92,3.5,164.75,1589,8.85,319,259,4364.64
PERF0000002691,CMP000030,2024-09-01,Twitter,696727,22212,3.19,358451,51.45,27100.75,1.22,38.9,1054,4.75,209,140,2026.21
PERF0000002692,CMP000039,2025-05-20,Twitter,131006,1160,0.89,0,0,5072.73,4.37,38.72,96,8.28,96,46,751.33
PERF0000002693,CMP000001,2024-08-08,TikTok,132770,1191,0.9,0,0,5332.34,4.48,40.16,55,4.62,14,10,181.86
PERF0000002694,CMP000084,2024-11-07,TikTok,132850,3557,2.68,0,0,13444.04,3.78,101.2,354,9.95,84,71,669.77
PERF0000002695,CMP000004,2024-11-24,TikTok,172314,4306,2.5,0,0,9151.55,2.13,53.11,322,7.48,70,49,715.52
PERF0000002696,CMP000022,2025-06-25,Google Ads,31810,523,1.64,0,0,921.34,1.76,28.96,48,9.18,12,9,152.37
PERF0000002697,CMP000090,2025-01-13,Programmatic,124158,3459,2.79,0,0,9356.94,2.71,75.36,78,2.25,22,13,232.43
PERF0000002698,CMP000045,2025-01-29,Google Ads,131714,2509,1.9,0,0,1577.15,0.63,11.97,120,4.78,20,17,179.0
PERF0000002699,CMP000005,2024-12-31,Instagram,732602,27756,3.79,221562,30.24,137837.89,4.97,188.15,335,1.21,335,125,2107.82
PERF0000002700,CMP000040,2024-11-14,Twitter,124000,3362,2.71,0,0,3788.0,1.13,30.55,174,5.18,174,70,1299.4
PERF0000002701,CMP000087,2024-10-28,YouTube,437204,4632,1.06,0,0,12560.22,2.71,28.73,404,8.72,404,243,2824.45
PERF0000002702,CMP000093,2024-07-27,Facebook,63550,543,0.85,0,0,1876.44,3.46,29.53,33,6.08,5,4,58.42
PERF0000002703,CMP000024,2025-04-27,Programmatic,433403,5029,1.16,0,0,14992.07,2.98,34.59,430,8.55,75,42,770.27
PERF0000002704,CMP000015,2025-02-09,Google Ads,559005,13717,2.45,230154,41.17,18737.08,1.37,33.52,1019,7.43,173,106,2369.51
PERF0000002705,CMP000034,2025-05-15,LinkedIn,26484,660,2.49,0,0,2776.68,4.21,104.84,43,6.52,9,5,50.44
PERF0000002706,CMP000086,2024-08-16,TikTok,370731,15997,4.31,169176,45.63,57256.21,3.58,154.44,1151,7.2,1151,666,14600.91
PERF0000002707,CMP000054,2024-11-07,Programmatic,205535,6526,3.18,72723,35.38,16643.41,2.55,80.98,210,3.22,31,16,332.77
PERF0000002708,CMP000012,2025-02-05,Twitter,440397,7438,1.69,0,0,35962.37,4.83,81.66,555,7.46,140,111,2180.56
PERF0000002709,CMP000033,2025-03-25,Facebook,96121,2290,2.38,0,0,1441.24,0.63,14.99,75,3.28,75,26,588.9
PERF0000002710,CMP000084,2024-11-13,LinkedIn,88772,475,0.54,0,0,1565.82,3.3,17.64,7,1.47,1,0,0.0
PERF0000002711,CMP000031,2024-10-25,YouTube,488890,10003,2.05,0,0,20127.26,2.01,41.17,166,1.66,41,35,466.92
PERF0000002712,CMP000005,2025-01-01,Twitter,766131,26524,3.46,455914,59.51,30310.94,1.14,39.56,2224,8.38,2224,1480,27889.98
PERF0000002713,CMP000054,2024-11-17,YouTube,719570,30332,4.22,556818,77.38,145144.9,4.79,201.71,891,2.94,228,189,3104.18
PERF0000002714,CMP000072,2024-09-05,Google Ads,166782,2927,1.75,0,0,12662.03,4.33,75.92,53,1.81,8,4,44.09
PERF0000002715,CMP000078,2025-06-18,YouTube,215102,2676,1.24,0,0,1894.32,0.71,8.81,190,7.1,40,32,394.1
PERF0000002716,CMP000032,2025-05-10,Instagram,252139,3541,1.4,0,0,7683.56,2.17,30.47,156,4.41,21,15,157.99
PERF0000002717,CMP000043,2025-05-05,Google Ads,397422,4821,1.21,0,0,8024.19,1.66,20.19,436,9.04,89,69,1245.21
PERF0000002718,CMP000032,2025-05-15,Twitter,122977,3429,2.79,0,0,3019.25,0.88,24.55,46,1.34,10,5,113.64
PERF0000002719,CMP000062,2024-08-02,Facebook,360574,7594,2.11,0,0,14756.05,1.94,40.92,354,4.66,83,45,828.63
PERF0000002720,CMP000060,2024-10-03,Instagram,209381,5774,2.76,0,0,27829.24,4.82,132.91,478,8.28,134,78,877.82
PERF0000002721,CMP000015,2025-02-13,LinkedIn,158116,5915,3.74,54026,34.17,4383.54,0.74,27.72,327,5.53,47,35,391.45
PERF0000002722,CMP000076,2025-02-21,YouTube,213179,4088,1.92,0,0,3433.19,0.84,16.1,159,3.89,159,61,941.67
PERF0000002723,CMP000100,2024-09-07,Facebook,410209,2326,0.57,0,0,2596.03,1.12,6.33,130,5.59,24,12,215.98
PERF0000002724,CMP000045,2025-02-04,Facebook,200643,5334,2.66,0,0,4022.68,0.75,20.05,184,3.45,20,16,183.62
PERF0000002725,CMP000017,2025-04-09,LinkedIn,788464,33333,4.23,332745,42.2,90820.85,2.72,115.19,2172,6.52,602,480,6396.24
PERF0000002726,CMP000045,2025-02-05,Google Ads,94181,1870,1.99,0,0,5167.74,2.76,54.87,94,5.03,16,9,179.08
PERF0000002727,CMP000035,2025-02-01,YouTube,148205,2253,1.52,0,0,8119.77,3.6,54.79,160,7.1,25,13,246.27
PERF0000002728,CMP000019,2024-09-08,LinkedIn,289008,5093,1.76,0,0,3569.89,0.7,12.35,458,8.99,121,92,1402.05
PERF0000002729,CMP000010,2024-12-04,Twitter,57496,637,1.11,0,0,1123.46,1.76,19.54,9,1.41,1,0,0.0
PERF0000002730,CMP000031,2024-11-11,Instagram,194615,4846,2.49,0,0,6213.33,1.28,31.93,384,7.92,95,73,734.76
PERF0000002731,CMP000097,2024-09-12,LinkedIn,279187,2244,0.8,0,0,8995.77,4.01,32.22,105,4.68,105,48,437.59
PERF0000002732,CMP000069,2024-08-02,Facebook,690014,32800,4.75,372222,53.94,52640.67,1.6,76.29,1450,4.42,148,118,2039.65
PERF0000002733,CMP000040,2024-11-28,Programmatic,229610,3915,1.71,0,0,2770.95,0.71,12.07,47,1.2,47,16,201.4
PERF0000002734,CMP000092,2024-10-27,Google Ads,253454,7054,2.78,0,0,18025.68,2.56,71.12,345,4.89,53,34,683.74
PERF0000002735,CMP000084,2024-11-20,Twitter,59630,566,0.95,0,0,1451.51,2.56,24.34,32,5.65,3,1,19.93
PERF0000002736,CMP000097,2024-08-24,TikTok,423668,8924,2.11,0,0,18991.45,2.13,44.83,839,9.4,839,392,6117.77
PERF0000002737,CMP000079,2024-11-12,Twitter,182435,2688,1.47,0,0,2733.63,1.02,14.98,71,2.64,13,6,90.83
PERF0000002738,CMP000094,2025-02-06,Facebook,731523,29414,4.02,402712,55.05,69673.87,2.37,95.24,668,2.27,123,90,1314.1
PERF0000002739,CMP000018,2024-10-29,LinkedIn,406034,10447,2.57,0,0,48646.45,4.66,119.81,518,4.96,74,37,520.9
PERF0000002740,CMP000027,2025-02-21,Facebook,107549,2001,1.86,0,0,8672.99,4.33,80.64,106,5.3,16,14,158.37
PERF0000002741,CMP000018,2024-10-12,TikTok,354813,5151,1.45,0,0,4171.35,0.81,11.76,189,3.67,33,21,334.1
PERF0000002742,CMP000027,2025-03-02,YouTube,5444,67,1.23,0,0,238.51,3.56,43.81,1,1.49,0,0,0.0
PERF0000002743,CMP000023,2025-05-24,Facebook,201394,1941,0.96,0,0,5436.96,2.8,27.0,39,2.01,6,4,59.56
PERF0000002744,CMP000054,2024-11-11,Programmatic,38535,1682,4.36,19042,49.41,3695.33,2.2,95.9,164,9.75,29,20,315.05
PERF0000002745,CMP000003,2024-09-23,LinkedIn,293990,5576,1.9,0,0,26908.72,4.83,91.53,57,1.02,8,4,74.2
PERF0000002746,CMP000083,2025-01-27,LinkedIn,387172,4133,1.07,0,0,17743.91,4.29,45.83,326,7.89,326,172,1982.43
PERF0000002747,CMP000019,2024-09-25,Facebook,351722,7420,2.11,0,0,19822.49,2.67,56.36,112,1.51,18,10,98.92
PERF0000002748,CMP000034,2025-04-26,LinkedIn,394455,11208,2.84,0,0,12924.98,1.15,32.77,207,1.85,43,24,388.32
PERF0000002749,CMP000036,2024-12-05,Facebook,276892,2717,0.98,0,0,2428.38,0.89,8.77,55,2.02,13,10,222.34
PERF0000002750,CMP000084,2024-10-31,Programmatic,180461,3957,2.19,0,0,11341.52,2.87,62.85,299,7.56,79,55,688.52
PERF0000002751,CMP000074,2024-09-24,TikTok,309944,6309,2.04,0,0,20878.18,3.31,67.36,95,1.51,95,34,718.95
PERF0000002752,CMP000014,2025-03-01,Facebook,62870,753,1.2,0,0,3269.15,4.34,52.0,61,8.1,18,11,212.51
PERF0000002753,CMP000071,2025-05-27,Facebook,996170,45480,4.57,303539,30.47,38492.57,0.85,38.64,1319,2.9,343,288,6077.84
PERF0000002754,CMP000041,2024-11-13,YouTube,54656,1630,2.98,0,0,2282.85,1.4,41.77,30,1.84,6,5,70.61
PERF0000002755,CMP000046,2025-06-12,Instagram,395514,10547,2.67,0,0,24942.39,2.36,63.06,502,4.76,80,53,838.57
PERF0000002756,CMP000072,2024-09-05,Facebook,51493,996,1.93,0,0,4494.32,4.51,87.28,57,5.72,13,9,154.09
PERF0000002757,CMP000075,2025-02-03,LinkedIn,283083,8337,2.95,0,0,10422.11,1.25,36.82,118,1.42,29,21,192.6
PERF0000002758,CMP000010,2024-12-16,Programmatic,187483,1821,0.97,0,0,6509.54,3.57,34.72,46,2.53,8,6,111.99
PERF0000002759,CMP000054,2024-12-02,Facebook,851304,37034,4.35,288116,33.84,120828.65,3.26,141.93,2126,5.74,326,167,3483.68
PERF0000002760,CMP000040,2024-11-30,Google Ads,132230,2235,1.69,0,0,2760.31,1.24,20.88,94,4.21,94,39,632.29
PERF0000002761,CMP000043,2025-05-12,YouTube,184173,4120,2.24,0,0,18816.55,4.57,102.17,345,8.37,50,36,618.98
PERF0000002762,CMP000098,2025-02-25,Facebook,85293,1453,1.7,0,0,2547.16,1.75,29.86,110,7.57,24,13,282.63
PERF0000002763,CMP000100,2024-09-22,Twitter,60491,964,1.59,0,0,1663.36,1.73,27.5,81,8.4,19,10,167.97
PERF0000002764,CMP000009,2025-02-23,TikTok,441245,7650,1.73,0,0,18316.96,2.39,41.51,200,2.61,57,47,1074.91
PERF0000002765,CMP000091,2024-12-01,LinkedIn,430248,2552,0.59,0,0,9271.32,3.63,21.55,116,4.55,24,14,176.47
PERF0000002766,CMP000027,2025-03-02,TikTok,171901,1864,1.08,0,0,3565.42,1.91,20.74,55,2.95,6,3,64.55
PERF0000002767,CMP000061,2025-06-21,LinkedIn,278319,5994,2.15,0,0,12105.11,2.02,43.49,576,9.61,576,183,3149.43
PERF0000002768,CMP000090,2025-01-20,TikTok,194982,5273,2.7,0,0,16382.3,3.11,84.02,273,5.18,61,52,490.86
PERF0000002769,CMP000096,2024-10-15,Instagram,373374,2871,0.77,0,0,7681.5,2.68,20.57,229,7.98,31,23,451.63
PERF0000002770,CMP000012,2025-01-28,LinkedIn,271454,1794,0.66,0,0,7979.8,4.45,29.4,52,2.9,11,6,89.96
PERF0000002771,CMP000004,2024-11-15,Instagram,68451,1161,1.7,0,0,1763.13,1.52,25.76,42,3.62,4,3,39.81
PERF0000002772,CMP000084,2024-11-04,Instagram,390338,10255,2.63,0,0,17604.53,1.72,45.1,737,7.19,151,123,2348.79
PERF0000002773,CMP000008,2024-08-24,YouTube,101902,2378,2.33,0,0,5831.94,2.45,57.23,89,3.74,9,7,72.72
PERF0000002774,CMP000040,2024-11-17,TikTok,93183,1156,1.24,0,0,5634.47,4.87,60.47,102,8.82,102,41,752.83
PERF0000002775,CMP000086,2024-07-19,Instagram,736796,15605,2.12,518892,70.43,60745.89,3.89,82.45,166,1.06,166,89,1347.38
PERF0000002776,CMP000045,2025-01-30,Facebook,66874,1451,2.17,0,0,4086.59,2.82,61.11,100,6.89,29,19,243.68
PERF0000002777,CMP000079,2024-11-25,TikTok,59027,751,1.27,0,0,1563.57,2.08,26.49,49,6.52,10,5,58.43
PERF0000002778,CMP000005,2024-12-20,TikTok,881175,31238,3.55,396564,45.0,61274.77,1.96,69.54,574,1.84,574,317,3097.48
PERF0000002779,CMP000023,2025-05-16,Facebook,354908,9776,2.75,0,0,39197.43,4.01,110.44,121,1.24,16,10,176.21
PERF0000002780,CMP000024,2025-04-22,Instagram,23472,489,2.08,0,0,628.49,1.29,26.78,26,5.32,6,4,73.14
PERF0000002781,CMP000055,2025-02-05,Instagram,411515,3784,0.92,0,0,7800.28,2.06,18.96,116,3.07,20,14,144.06
PERF0000002782,CMP000009,2025-02-23,YouTube,324202,7106,2.19,0,0,30278.57,4.26,93.39,578,8.13,148,92,1188.29
PERF0000002783,CMP000081,2025-04-06,Instagram,318340,3211,1.01,163091,51.23,4172.81,1.3,13.11,247,7.69,38,21,425.74
PERF0000002784,CMP000087,2024-10-23,YouTube,129848,1484,1.14,0,0,3898.29,2.63,30.02,28,1.89,28,19,310.94
PERF0000002785,CMP000056,2025-03-20,TikTok,388597,2305,0.59,0,0,5660.99,2.46,14.57,190,8.24,49,27,336.89
PERF0000002786,CMP000072,2024-08-25,LinkedIn,499810,10248,2.05,0,0,11282.83,1.1,22.57,406,3.96,42,25,343.76
PERF0000002787,CMP000003,2024-10-05,Twitter,90505,2656,2.93,0,0,11517.85,4.34,127.26,178,6.7,51,41,936.1
PERF0000002788,CMP000078,2025-05-31,Programmatic,447251,9297,2.08,0,0,4993.93,0.54,11.17,569,6.12,148,109,2445.12
PERF0000002789,CMP000037,2024-09-01,YouTube,348392,11858,3.4,250756,71.98,31025.96,2.62,89.05,468,3.95,468,188,2018.07
PERF0000002790,CMP000071,2025-05-24,YouTube,14750,169,1.15,8790,59.59,532.21,3.15,36.08,5,2.96,1,0,0.0
PERF0000002791,CMP000036,2024-11-29,LinkedIn,354680,5118,1.44,0,0,24734.89,4.83,69.74,249,4.87,54,40,504.2
PERF0000002792,CMP000003,2024-09-30,Facebook,244901,5511,2.25,0,0,23962.46,4.35,97.85,66,1.2,17,14,240.37
PERF0000002793,CMP000011,2024-08-22,TikTok,661402,18263,2.76,225549,34.1,11294.31,0.62,17.08,1429,7.82,371,224,4997.34
PERF0000002794,CMP000092,2024-11-22,Programmatic,58807,789,1.34,0,0,2100.28,2.66,35.71,33,4.18,6,3,54.38
PERF0000002795,CMP000010,2024-12-20,LinkedIn,499761,2748,0.55,0,0,2560.17,0.93,5.12,149,5.42,23,16,305.84
PERF0000002796,CMP000024,2025-04-05,TikTok,369010,3759,1.02,0,0,18212.28,4.84,49.35,244,6.49,55,37,600.5
PERF0000002797,CMP000003,2024-10-15,TikTok,174976,4197,2.4,0,0,2412.75,0.57,13.79,168,4.0,30,25,426.56
PERF0000002798,CMP000030,2024-08-26,Twitter,335967,3971,1.18,239346,71.24,15376.72,3.87,45.77,134,3.37,18,13,129.99
PERF0000002799,CMP000090,2025-01-16,Instagram,476601,6328,1.33,0,0,15855.83,2.51,33.27,234,3.7,24,13,127.01
PERF0000002800,CMP000088,2025-01-21,YouTube,287547,3764,1.31,0,0,13835.58,3.68,48.12,203,5.39,50,40,849.34
PERF0000002801,CMP000039,2025-05-20,Facebook,334874,5117,1.53,0,0,19963.68,3.9,59.62,289,5.65,289,119,1477.14
PERF0000002802,CMP000096,2024-10-09,Google Ads,356888,5222,1.46,0,0,10202.97,1.95,28.59,217,4.16,22,18,167.3
PERF0000002803,CMP000011,2024-08-22,Instagram,470613,15045,3.2,229982,48.87,30098.81,2.0,63.96,1459,9.7,324,189,3707.67
PERF0000002804,CMP000083,2025-02-18,Twitter,82295,2276,2.77,0,0,10393.72,4.57,126.3,123,5.4,123,54,769.75
PERF0000002805,CMP000061,2025-06-03,YouTube,208052,2743,1.32,0,0,3182.06,1.16,15.29,260,9.48,260,155,1861.37
PERF0000002806,CMP000039,2025-05-25,TikTok,115774,2399,2.07,0,0,3986.52,1.66,34.43,133,5.54,133,71,1381.02
PERF0000002807,CMP000092,2024-10-31,YouTube,60024,1106,1.84,0,0,3908.82,3.53,65.12,26,2.35,3,2,29.79
PERF0000002808,CMP000062,2024-08-09,Google Ads,240139,6500,2.71,0,0,27767.31,4.27,115.63,583,8.97,93,78,1204.61
PERF0000002809,CMP000055,2025-01-22,LinkedIn,471717,3961,0.84,0,0,6347.56,1.6,13.46,179,4.52,37,28,451.42
PERF0000002810,CMP000071,2025-06-06,Programmatic,863244,25755,2.98,597173,69.18,124856.33,4.85,144.64,2247,8.72,500,386,6983.08
PERF0000002811,CMP000037,2024-09-17,Twitter,155057,5193,3.35,112295,72.42,13021.77,2.51,83.98,266,5.12,266,106,2178.47
PERF0000002812,CMP000004,2024-11-30,YouTube,254665,3751,1.47,0,0,8963.06,2.39,35.2,197,5.25,20,16,148.89
PERF0000002813,CMP000062,2024-07-31,Programmatic,190960,1339,0.7,0,0,4265.35,3.19,22.34,55,4.11,8,4,78.21
PERF0000002814,CMP000099,2025-02-15,YouTube,36140,742,2.05,0,0,565.29,0.76,15.64,9,1.21,9,5,84.92
PERF0000002815,CMP000036,2024-12-13,Google Ads,422495,6432,1.52,0,0,14748.1,2.29,34.91,484,7.52,62,49,936.04
PERF0000002816,CMP000044,2025-02-20,Twitter,348248,7463,2.14,0,0,16004.82,2.14,45.96,304,4.07,304,113,1332.72
PERF0000002817,CMP000087,2024-10-11,LinkedIn,230358,6817,2.96,0,0,22774.51,3.34,98.87,629,9.23,629,357,3276.8
PERF0000002818,CMP000005,2024-12-18,Programmatic,40307,1782,4.42,23592,58.53,1521.95,0.85,37.76,27,1.52,27,10,132.97
PERF0000002819,CMP000097,2024-09-12,Twitter,437260,6793,1.55,0,0,5801.15,0.85,13.27,489,7.2,489,263,4454.63
PERF0000002820,CMP000095,2024-08-27,Twitter,47126,337,0.72,0,0,322.88,0.96,6.85,30,8.9,6,4,61.04
PERF0000002821,CMP000036,2024-12-02,LinkedIn,45108,577,1.28,0,0,1084.1,1.88,24.03,29,5.03,8,5,98.44
PERF0000002822,CMP000053,2024-12-19,Programmatic,355711,1779,0.5,0,0,6657.84,3.74,18.72,135,7.59,24,18,378.16
PERF0000002823,CMP000050,2024-11-05,Instagram,376284,7658,2.04,0,0,29343.03,3.83,77.98,567,7.4,98,62,1078.53
PERF0000002824,CMP000048,2025-02-18,Facebook,149822,3439,2.3,0,0,12573.76,3.66,83.92,248,7.21,24,13,245.07
PERF0000002825,CMP000064,2025-03-18,TikTok,453457,2463,0.54,0,0,4315.37,1.75,9.52,131,5.32,19,13,148.67
PERF0000002826,CMP000020,2025-06-03,TikTok,33728,467,1.38,0,0,688.02,1.47,20.4,8,1.71,8,3,28.32
PERF0000002827,CMP000063,2024-11-14,Programmatic,459880,5100,1.11,0,0,15212.97,2.98,33.08,435,8.53,65,51,815.73
PERF0000002828,CMP000022,2025-06-10,Programmatic,161883,4309,2.66,0,0,18202.35,4.22,112.44,44,1.02,7,4,41.73
PERF0000002829,CMP000096,2024-10-23,Instagram,485417,11188,2.3,0,0,45019.5,4.02,92.74,596,5.33,86,55,557.66
PERF0000002830,CMP000096,2024-10-17,LinkedIn,221855,2829,1.28,0,0,12452.66,4.4,56.13,154,5.44,24,13,293.3
PERF0000002831,CMP000047,2025-04-11,YouTube,19083,298,1.56,10630,55.7,411.29,1.38,21.55,27,9.06,7,5,82.37
PERF0000002832,CMP000011,2024-08-06,YouTube,662215,31406,4.74,455544,68.79,67242.12,2.14,101.54,788,2.51,97,69,937.03
PERF0000002833,CMP000080,2025-02-08,Google Ads,429068,8338,1.94,0,0,15559.95,1.87,36.26,748,8.97,193,102,1160.9
PERF0000002834,CMP000071,2025-05-20,Twitter,388542,16437,4.23,279653,71.97,80188.0,4.88,206.38,327,1.99,62,49,562.49
PERF0000002835,CMP000069,2024-07-21,Facebook,626139,11779,1.88,354549,56.62,56488.23,4.8,90.22,215,1.83,59,47,904.41
PERF0000002836,CMP000026,2024-12-10,Facebook,434457,4976,1.15,0,0,11112.94,2.23,25.58,165,3.32,39,34,388.03
PERF0000002837,CMP000021,2024-07-13,Twitter,306063,5075,1.66,0,0,21748.04,4.29,71.06,497,9.79,497,317,6579.6
PERF0000002838,CMP000095,2024-09-13,Facebook,95905,631,0.66,0,0,1208.22,1.91,12.6,33,5.23,4,2,20.42
PERF0000002839,CMP000093,2024-07-16,Facebook,108096,1214,1.12,0,0,2422.57,2.0,22.41,82,6.75,14,11,245.54
PERF0000002840,CMP000042,2025-02-07,Google Ads,104514,676,0.65,0,0,1272.84,1.88,12.18,7,1.04,7,3,30.66
PERF0000002841,CMP000092,2024-10-27,Google Ads,328296,9847,3.0,0,0,37731.83,3.83,114.93,418,4.24,87,66,882.42
PERF0000002842,CMP000059,2025-01-31,LinkedIn,129455,3072,2.37,0,0,5758.22,1.87,44.48,303,9.86,48,39,755.73
PERF0000002843,CMP000024,2025-04-18,Facebook,79112,1199,1.52,0,0,3911.66,3.26,49.44,109,9.09,16,8,118.62
PERF0000002844,CMP000088,2024-12-27,Facebook,17010,263,1.55,0,0,255.34,0.97,15.01,19,7.22,3,2,37.3
PERF0000002845,CMP000012,2025-01-15,Google Ads,474327,11309,2.38,0,0,48412.81,4.28,102.07,827,7.31,169,93,1700.8
PERF0000002846,CMP000018,2024-10-31,Facebook,217073,3991,1.84,0,0,9491.85,2.38,43.73,220,5.51,27,20,356.99
PERF0000002847,CMP000064,2025-03-16,LinkedIn,94390,2006,2.13,0,0,4442.55,2.21,47.07,131,6.53,33,29,273.08
PERF0000002848,CMP000025,2024-08-16,TikTok,530690,17468,3.29,406614,76.62,15521.65,0.89,29.25,180,1.03,30,17,310.4
PERF0000002849,CMP000082,2025-06-09,Twitter,263094,2167,0.82,0,0,2377.22,1.1,9.04,144,6.65,15,8,88.25
PERF0000002850,CMP000006,2024-12-20,Programmatic,483606,12637,2.61,0,0,38098.73,3.01,78.78,826,6.54,204,122,1423.65
PERF0000002851,CMP000060,2024-10-14,Facebook,80889,1638,2.02,0,0,1470.39,0.9,18.18,65,3.97,18,14,190.77
PERF0000002852,CMP000066,2025-03-13,Google Ads,375407,10602,2.82,0,0,48884.48,4.61,130.22,1010,9.53,1010,464,9407.22
PERF0000002853,CMP000006,2024-11-29,Google Ads,95965,2378,2.48,0,0,10089.59,4.24,105.14,79,3.32,14,9,118.76
PERF0000002854,CMP000062,2024-07-26,Programmatic,426864,6393,1.5,0,0,31381.87,4.91,73.52,619,9.68,67,49,616.93
PERF0000002855,CMP000011,2024-08-15,Twitter,466813,11990,2.57,300583,64.39,17014.65,1.42,36.45,221,1.84,39,29,404.6
PERF0000002856,CMP000018,2024-10-13,Programmatic,283314,5019,1.77,0,0,14038.28,2.8,49.55,379,7.55,66,44,1000.8
PERF0000002857,CMP000079,2024-11-19,YouTube,43833,444,1.01,0,0,1538.69,3.47,35.1,6,1.35,1,0,0.0
PERF0000002858,CMP000076,2025-02-04,Facebook,56216,1404,2.5,0,0,6186.88,4.41,110.06,84,5.98,84,25,322.55
PERF0000002859,CMP000076,2025-02-12,Programmatic,478196,12937,2.71,0,0,50344.26,3.89,105.28,845,6.53,845,325,2997.63
PERF0000002860,CMP000043,2025-04-29,TikTok,454229,13567,2.99,0,0,42612.39,3.14,93.81,1344,9.91,221,132,1498.05
PERF0000002861,CMP000092,2024-11-11,TikTok,166501,1138,0.68,0,0,4211.56,3.7,25.29,23,2.02,4,2,19.32
PERF0000002862,CMP000047,2025-04-16,TikTok,471897,7137,1.51,198047,41.97,15079.28,2.11,31.95,131,1.84,32,22,394.78
PERF0000002863,CMP000073,2024-10-27,YouTube,71109,1524,2.14,0,0,3462.98,2.27,48.7,16,1.05,3,2,39.24
PERF0000002864,CMP000052,2025-01-22,LinkedIn,442630,11062,2.5,0,0,24446.91,2.21,55.23,768,6.94,167,94,1864.04
PERF0000002865,CMP000085,2025-02-25,Instagram,462513,12556,2.71,0,0,35971.9,2.86,77.77,311,2.48,64,32,629.93
PERF0000002866,CMP000068,2025-05-16,Instagram,133696,1916,1.43,0,0,1317.83,0.69,9.86,174,9.08,35,23,441.02
PERF0000002867,CMP000088,2025-01-24,LinkedIn,259257,7172,2.77,0,0,24213.56,3.38,93.4,395,5.51,87,57,770.94
PERF0000002868,CMP000071,2025-05-15,Programmatic,291858,11488,3.94,171398,58.73,48700.84,4.24,166.86,605,5.27,78,46,823.24
PERF0000002869,CMP000011,2024-08-25,Programmatic,348037,15971,4.59,223383,64.18,58949.55,3.69,169.38,1021,6.39,134,93,1646.76
PERF0000002870,CMP000036,2024-12-07,Programmatic,149931,1075,0.72,0,0,3855.21,3.59,25.71,79,7.35,12,8,148.52
PERF0000002871,CMP000021,2024-07-23,Programmatic,174465,4189,2.4,0,0,17910.64,4.28,102.66,287,6.85,287,176,3107.01
PERF0000002872,CMP000055,2025-01-25,Twitter,122450,1433,1.17,0,0,3336.26,2.33,27.25,115,8.03,13,8,143.75
PERF0000002873,CMP000040,2024-12-06,Facebook,325537,4909,1.51,0,0,14148.95,2.88,43.46,237,4.83,237,159,1447.08
PERF0000002874,CMP000007,2024-09-19,YouTube,189005,4424,2.34,0,0,18500.26,4.18,97.88,68,1.54,8,6,124.26
PERF0000002875,CMP000011,2024-08-19,Twitter,613567,17803,2.9,380197,61.97,22725.24,1.28,37.04,627,3.52,78,47,778.8
PERF0000002876,CMP000096,2024-10-02,TikTok,409904,8841,2.16,0,0,11080.15,1.25,27.03,392,4.43,82,59,959.85
PERF0000002877,CMP000033,2025-03-10,Google Ads,48417,1215,2.51,0,0,5387.43,4.43,111.27,118,9.71,118,48,964.84
PERF0000002878,CMP000026,2024-12-09,TikTok,295218,1513,0.51,0,0,6465.46,4.27,21.9,60,3.97,8,6,85.42
PERF0000002879,CMP000068,2025-05-22,LinkedIn,396575,6800,1.71,0,0,31813.44,4.68,80.22,267,3.93,41,34,469.9
PERF0000002880,CMP000075,2025-02-06,LinkedIn,26444,538,2.03,0,0,1327.99,2.47,50.22,46,8.55,13,10,146.31
PERF0000002881,CMP000090,2025-01-03,Programmatic,76320,473,0.62,0,0,944.78,2.0,12.38,13,2.75,3,2,26.35
PERF0000002882,CMP000074,2024-09-11,Facebook,319206,7109,2.23,0,0,26286.86,3.7,82.35,596,8.38,596,262,3985.61
PERF0000002883,CMP000081,2025-04-08,Instagram,852027,25605,3.01,569947,66.89,32472.42,1.27,38.11,453,1.77,125,80,1078.7
PERF0000002884,CMP000084,2024-11-25,YouTube,297071,3311,1.11,0,0,1947.68,0.59,6.56,181,5.47,30,18,196.79
PERF0000002885,CMP000021,2024-07-22,Instagram,223515,2569,1.15,0,0,12179.03,4.74,54.49,111,4.32,111,54,872.53
PERF0000002886,CMP000037,2024-09-14,LinkedIn,12650,352,2.78,7650,60.47,1494.2,4.24,118.12,29,8.24,29,18,182.53
PERF0000002887,CMP000073,2024-11-08,Facebook,323321,5697,1.76,0,0,14540.92,2.55,44.97,249,4.37,28,20,372.44
PERF0000002888,CMP000039,2025-05-07,TikTok,321677,7887,2.45,0,0,15977.01,2.03,49.67,556,7.05,556,262,3366.25
PERF0000002889,CMP000070,2025-04-14,YouTube,552480,22775,4.12,258655,46.82,69842.73,3.07,126.42,785,3.45,785,375,5211.4
PERF0000002890,CMP000100,2024-09-02,Google Ads,257396,1407,0.55,0,0,2768.48,1.97,10.76,105,7.46,16,13,155.13
PERF0000002891,CMP000040,2024-11-15,LinkedIn,286565,4805,1.68,0,0,13054.37,2.72,45.55,193,4.02,193,89,1502.45
PERF0000002892,CMP000019,2024-09-24,Google Ads,440194,8608,1.96,0,0,34040.92,3.95,77.33,751,8.72,83,54,1203.25
